ProblemType:	SP-CARP
NumberNodes:	7983
NumberEdges:	8882
DepotNodeNumber:	458
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	2	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1
740	1319	1068	1069	153	0	0	0	0
741	1323	1070	1071	134	0	0	204	1
742	1328	486	1072	48	204	1	0	0
743	1331	1074	1075	62	0	0	0	0
744	1332	1076	1074	64	0	0	0	0
745	1333	719	1076	75	0	0	0	0
746	1334	1062	1070	17	0	0	0	0
747	1335	1070	1077	378	0	0	0	0
748	1343	467	470	85	118	1	0	0
749	1344	844	1069	285	0	0	408	2
750	1345	1078	1079	276	0	0	0	0
751	1346	1046	1080	13	0	0	0	0
752	1347	1081	1082	53	476	4	0	0
753	1348	816	1083	94	798	6	0	0
754	1349	1084	1085	129	1394	11	0	0
755	1351	1086	841	152	0	0	816	4
756	1352	1087	841	110	0	0	816	4
757	1353	848	1088	291	0	0	816	4
758	1354	956	1089	294	0	0	408	2
759	1357	968	1090	320	0	0	0	0
760	1358	1091	1092	246	0	0	116	1
761	1369	1093	1078	212	0	0	204	1
762	1370	1094	1095	541	0	0	204	1
763	1373	1097	1098	98	832	7	0	0
764	1374	1098	780	148	832	7	0	0
765	1375	780	781	76	356	3	0	0
766	1376	1099	1100	67	594	5	0	0
767	1377	1101	1081	150	1070	9	0	0
768	1378	798	535	61	476	4	0	0
769	1379	796	1102	67	356	3	0	0
770	1380	1103	490	54	0	0	0	0
771	1381	490	1104	55	0	0	0	0
772	1382	1104	800	13	0	0	0	0
773	1383	800	1100	67	118	1	0	0
774	1384	475	495	69	238	2	0	0
775	1385	495	1105	71	638	5	0	0
776	1386	1105	497	30	118	1	0	0
777	1387	497	791	42	118	1	0	0
778	1388	791	515	207	1308	11	0	0
779	1389	515	1106	60	0	0	0	0
780	1390	1106	553	94	118	1	0	0
781	1391	1107	1108	68	952	8	0	0
782	1393	1108	1110	54	238	2	0	0
783	1394	1111	1112	161	714	6	0	0
784	1395	1113	783	400	476	4	0	0
785	1396	369	1114	224	518	4	0	0
786	1397	1114	785	75	238	2	0	0
787	1399	771	809	21	0	0	0	0
788	1400	809	770	94	118	1	0	0
789	1401	770	767	82	0	0	0	0
790	1402	767	765	127	0	0	0	0
791	1403	765	288	77	0	0	0	0
792	1404	288	493	48	0	0	0	0
793	1405	799	1115	143	1308	11	0	0
794	1406	1116	797	142	1904	16	0	0
795	1407	1117	795	136	1666	14	0	0
796	1408	1118	794	121	952	8	0	0
797	1409	794	1119	76	594	5	0	0
798	1410	792	488	96	356	3	0	0
799	1411	469	537	41	0	0	0	0
800	1412	472	516	42	238	2	0	0
801	1413	1120	1103	42	356	3	0	0
802	1414	1104	1121	87	952	8	0	0
803	1415	1098	807	82	400	3	0	0
804	1416	807	1122	95	356	3	0	0
805	1417	1122	285	64	560	4	0	0
806	1419	1123	1124	84	356	3	0	0
807	1421	1125	1126	35	476	4	0	0
808	1422	1127	1128	74	476	4	0	0
809	1423	468	1129	37	118	1	0	0
810	1424	1130	567	11	0	0	0	0
811	1425	1131	1130	71	594	5	0	0
812	1426	1131	1132	73	0	0	0	0
813	1430	1134	721	87	0	0	0	0
814	1431	1135	851	29	356	3	0	0
815	1432	1129	1074	94	714	6	0	0
816	1433	1136	1137	54	238	2	0	0
817	1434	471	789	50	238	2	0	0
818	1435	1138	803	66	714	6	0	0
819	1436	1139	804	52	832	7	0	0
820	1437	804	1140	58	1070	9	0	0
821	1438	563	1141	69	832	7	0	0
822	1439	768	1142	42	518	4	0	0
823	1440	1122	1143	38	238	2	0	0
824	1441	285	1144	45	356	3	0	0
825	1442	769	1145	45	356	3	0	0
826	1443	1146	1147	375	0	0	204	1
827	1444	777	782	476	0	0	0	0
828	1445	782	1148	150	356	3	0	0
829	1446	559	784	25	0	0	0	0
830	1447	1109	1111	115	1308	11	0	0
831	1448	1149	1150	240	0	0	0	0
832	1449	1146	1151	121	0	0	204	1
833	1450	1151	1152	326	0	0	0	0
834	1451	1110	1153	42	118	1	0	0
835	1452	1153	1081	46	442	3	0	0
836	1453	511	1154	33	238	2	0	0
837	1455	1156	1157	17	238	2	0	0
838	1456	1157	1155	107	714	6	0	0
839	1457	722	1158	50	118	1	0	0
840	1458	1158	1159	163	0	0	0	0
841	1459	1160	1161	111	832	7	0	0
842	1460	1153	1162	62	356	3	0	0
843	1461	1162	1112	89	714	6	0	0
844	1462	1112	1163	135	714	6	0	0
845	1463	1162	1164	103	832	7	0	0
846	1464	816	1165	90	518	4	0	0
847	1465	1166	1159	47	238	2	0	0
848	1466	1159	1163	51	714	6	0	0
849	1467	1163	1167	22	118	1	0	0
850	1468	1167	1165	149	1410	10	0	0
851	1469	1165	1168	21	0	0	0	0
852	1470	1168	1160	25	118	1	0	0
853	1471	1160	1169	32	118	1	0	0
854	1473	1170	1171	136	0	0	0	0
855	1474	1172	1173	143	0	0	0	0
856	1475	1174	1175	71	0	0	204	1
857	1476	1088	1174	26	0	0	0	0
858	1477	1174	1176	241	0	0	2524	13
859	1478	1176	1177	40	0	0	612	3
860	1479	1177	846	41	0	0	568	3
861	1481	1088	1178	276	0	0	0	0
862	1482	1178	522	66	0	0	0	0
863	1483	1177	848	88	0	0	0	0
864	1484	1179	1180	167	0	0	0	0
865	1485	1180	1088	31	0	0	0	0
866	1487	1181	892	34	0	0	0	0
867	1488	892	1024	77	0	0	0	0
868	1489	1024	725	61	0	0	0	0
869	1490	725	864	81	0	0	0	0
870	1491	1182	546	30	118	1	0	0
871	1492	1183	842	339	0	0	0	0
872	1493	546	465	35	238	2	0	0
873	1494	1181	1184	36	0	0	0	0
874	1495	1185	1184	30	476	4	0	0
875	1496	1184	1186	30	476	4	0	0
876	1497	840	1187	237	0	0	0	0
877	1498	1188	1189	34	0	0	204	1
878	1499	1189	1086	28	0	0	0	0
879	1500	1087	1189	230	0	0	408	2
880	1502	1190	1188	17	0	0	0	0
881	1503	1190	1191	326	0	0	612	3
882	1504	788	1192	29	118	1	0	0
883	1506	1193	1194	327	118	1	0	0
884	1513	1196	1197	61	0	0	204	1
885	1514	1197	1198	53	0	0	0	0
886	1525	1200	1201	538	0	0	408	2
887	1531	1202	1092	343	0	0	0	0
888	1532	969	1203	172	0	0	204	1
889	1540	1204	1205	834	0	0	204	1
890	1541	1205	1206	151	0	0	0	0
891	1542	1207	1208	135	0	0	0	0
892	1543	1208	1209	350	0	0	0	0
893	1544	1208	1210	24	0	0	0	0
894	1545	1211	1212	413	0	0	0	0
895	1552	1214	1215	118	1784	15	0	0
896	1553	1216	1217	5	118	1	0	0
897	1554	1217	1218	206	1784	15	0	0
898	1555	1219	1220	115	594	5	0	0
899	1556	1221	1222	56	0	0	612	3
900	1557	1222	1223	92	0	0	612	3
901	1559	1224	1225	22	0	0	0	0
902	1563	1228	1229	268	0	0	0	0
903	1565	1230	1231	750	0	0	0	0
904	1566	1232	1233	134	1308	11	0	0
905	1567	1233	1234	17	118	1	0	0
906	1568	1235	1236	40	238	2	0	0
907	1571	1237	1238	7	0	0	0	0
908	1572	1238	1239	169	0	0	408	2
909	1573	636	1240	149	118	1	0	0
910	1574	1240	1241	13	0	0	0	0
911	1575	951	1242	148	0	0	204	1
912	1576	1242	1243	236	0	0	0	0
913	1577	1244	733	161	0	0	612	3
914	1579	1244	731	75	0	0	204	1
915	1582	1245	1246	8	0	0	0	0
916	1583	1246	1247	47	118	1	0	0
917	1584	1248	1249	133	476	4	0	0
918	1587	1251	1252	250	1470	12	0	0
919	1602	603	599	249	0	0	0	0
920	1603	1254	1255	165	0	0	204	1
921	1604	588	1256	78	594	5	0	0
922	1605	1256	1257	67	238	2	0	0
923	1606	1258	387	876	0	0	0	0
924	1607	1259	572	349	118	1	0	0
925	1610	1260	1261	224	0	0	0	0
926	1613	1262	1263	70	0	0	0	0
927	1617	1264	1265	106	0	0	0	0
928	1619	1266	1264	58	0	0	0	0
929	1621	1267	1268	136	0	0	0	0
930	1622	1191	1087	90	0	0	816	4
931	1623	1077	1188	164	0	0	204	1
932	1624	1187	1269	828	0	0	612	3
933	1625	1269	1270	66	0	0	0	0
934	1635	187	1274	663	0	0	0	0
935	1637	1275	1276	112	356	3	0	0
936	1639	1277	869	18	0	0	0	0
937	1640	869	1183	399	0	0	204	1
938	1643	843	1279	32	0	0	0	0
939	1644	1279	1278	133	0	0	204	1
940	1647	1191	1280	726	0	0	0	0
941	1649	899	1281	129	594	5	0	0
942	1650	1084	1282	70	238	2	0	0
943	1651	1283	858	184	1666	14	0	0
944	1652	820	1284	140	0	0	204	1
945	1653	1284	1285	109	0	0	0	0
946	1655	764	836	238	0	0	204	1
947	1657	1286	1287	233	0	0	204	1
948	1658	1288	1289	40	0	0	0	0
949	1659	1288	1290	764	0	0	204	1
950	1660	763	1286	86	0	0	204	1
951	1662	1291	1239	65	0	0	0	0
952	1663	1291	1292	309	0	0	0	0
953	1664	1293	1294	106	0	0	204	1
954	1665	1294	1237	54	0	0	568	3
955	1666	1293	1295	126	0	0	772	4
956	1667	1295	1296	31	0	0	204	1
957	1668	1297	1298	165	0	0	0	0
958	1669	1298	1299	29	0	0	204	1
959	1670	1300	1297	510	0	0	408	2
960	1671	1297	1301	35	0	0	408	2
961	1672	1293	1302	84	0	0	408	2
962	1673	1302	1237	70	0	0	204	1
963	1674	1239	1303	60	0	0	0	0
964	1676	1294	1304	165	0	0	524	3
965	1677	1302	1294	30	0	0	0	0
966	1679	1302	1305	34	0	0	116	1
967	1681	1295	1298	78	0	0	0	0
968	1682	1271	1151	148	0	0	204	1
969	1683	1306	1307	84	0	0	204	1
970	1685	1308	1309	151	0	0	0	0
971	1686	1309	1306	578	0	0	204	1
972	1687	1296	1310	13	0	0	204	1
973	1688	1310	1096	74	0	0	204	1
974	1689	1096	1299	25	0	0	0	0
975	1690	1311	1312	122	0	0	1020	5
976	1691	1310	500	24	0	0	0	0
977	1692	1094	1313	648	0	0	204	1
978	1693	500	1312	146	0	0	612	3
979	1694	1312	1095	663	0	0	0	0
980	1696	1303	1291	55	0	0	0	0
981	1698	1315	1316	35	0	0	0	0
982	1699	1316	1317	55	204	1	0	0
983	1702	1318	1319	205	0	0	0	0
984	1703	859	1320	67	356	3	0	0
985	1704	1320	1321	100	238	2	0	0
986	1705	784	1134	101	0	0	0	0
987	1706	1134	722	143	356	3	0	0
988	1707	1158	1322	60	204	1	0	0
989	1708	1322	1323	14	0	0	0	0
990	1713	1324	844	396	0	0	0	0
991	1720	1325	1326	101	442	3	0	0
992	1721	1326	1327	6	0	0	0	0
993	1722	1328	1329	25	0	0	0	0
994	1725	1330	1331	147	0	0	0	0
995	1726	1330	1332	223	0	0	0	0
996	1727	1333	1332	27	0	0	0	0
997	1728	1332	1334	25	0	0	0	0
998	1729	1335	1336	484	0	0	408	2
999	1730	1336	1337	446	0	0	408	2
1000	1731	1236	1338	37	0	0	0	0
1001	1735	403	1340	234	0	0	204	1
1002	1736	1341	1342	46	0	0	204	1
1003	1737	1342	400	98	0	0	408	2
1004	1738	381	1343	266	0	0	0	0
1005	1739	1343	1344	557	0	0	0	0
1006	1740	397	1345	335	0	0	204	1
1007	1741	1345	1346	77	0	0	0	0
1008	1744	418	1348	124	0	0	408	2
1009	1746	430	1349	31	0	0	204	1
1010	1747	446	1350	297	0	0	204	1
1011	1748	1350	1351	118	0	0	0	0
1012	1749	449	1352	1190	0	0	408	2
1013	1750	1352	433	89	0	0	0	0
1014	1751	1349	1353	151	0	0	408	2
1015	1752	1353	428	331	0	0	0	0
1016	1753	1252	1354	203	0	0	0	0
1017	1754	1354	1355	129	0	0	0	0
1018	1755	1356	1357	320	0	0	612	3
1019	1756	1357	1358	188	0	0	0	0
1020	1757	1359	1360	182	0	0	0	0
1021	1759	1361	1337	313	0	0	0	0
1022	1763	1362	1363	63	118	1	0	0
1023	1764	1364	1006	118	0	0	204	1
1024	1765	1365	1013	766	0	0	204	1
1025	1766	1366	1367	116	0	0	204	1
1026	1767	1368	1369	314	0	0	0	0
1027	1772	1370	1362	17	0	0	0	0
1028	1774	1371	1372	75	0	0	0	0
1029	1778	1373	1374	105	0	0	0	0
1030	1780	1375	1376	83	118	1	0	0
1031	1782	1377	1378	68	0	0	0	0
1032	1784	1378	259	52	0	0	0	0
1033	1786	1379	260	24	340	1	0	0
1034	1788	1379	1380	168	0	0	0	0
1035	1789	1381	261	82	0	0	0	0
1036	1794	1382	741	105	0	0	0	0
1037	1797	736	735	162	0	0	0	0
1038	1799	736	1383	5	0	0	0	0
1039	1800	1383	1384	171	0	0	612	3
1040	1801	1384	1385	132	0	0	204	1
1041	1804	1386	1387	30	0	0	0	0
1042	1805	1387	1388	41	0	0	0	0
1043	1806	1389	1390	100	204	1	0	0
1044	1807	1390	1391	203	118	1	0	0
1045	1810	1393	1392	604	0	0	204	1
1046	1811	1394	1395	393	408	2	0	0
1047	1813	1396	758	307	0	0	408	2
1048	1814	1397	1398	497	0	0	0	0
1049	1815	1397	1396	105	0	0	0	0
1050	1816	746	1399	33	0	0	0	0
1051	1817	1399	742	80	0	0	204	1
1052	1818	1400	1401	140	0	0	204	1
1053	1819	1402	1403	7	0	0	0	0
1054	1820	1225	1402	36	0	0	0	0
1055	1824	308	1404	500	0	0	204	1
1056	1828	602	1406	79	0	0	0	0
1057	1829	1407	1406	224	0	0	204	1
1058	1831	594	1408	6	0	0	0	0
1059	1832	1409	1410	42	0	0	0	0
1060	1835	1411	1412	38	118	1	0	0
1061	1836	1412	1413	27	356	3	0	0
1062	1837	591	1414	73	816	5	0	0
1063	1838	1414	1415	80	594	5	0	0
1064	1839	1416	1417	29	0	0	0	0
1065	1841	1418	1419	73	400	3	0	0
1066	1842	1419	1420	26	526	3	0	0
1067	1845	430	1351	1412	0	0	0	0
1068	1847	1422	1423	416	0	0	408	2
1069	1849	1401	756	138	0	0	0	0
1070	1850	1424	1425	280	0	0	204	1
1071	1851	1425	1426	540	0	0	204	1
1072	1852	1427	747	6	0	0	0	0
1073	1853	1428	1429	145	0	0	612	3
1074	1854	743	1430	15	0	0	0	0
1075	1855	750	1431	41	0	0	0	0
1076	1857	1432	1433	73	0	0	0	0
1077	1858	1433	1434	249	0	0	204	1
1078	1860	1435	1436	399	0	0	204	1
1079	1861	1437	1438	273	0	0	204	1
1080	1866	1442	1443	350	0	0	204	1
1081	1874	741	1445	167	0	0	204	1
1082	1875	1445	1382	106	0	0	408	2
1083	1876	1446	1447	236	0	0	0	0
1084	1878	1448	1449	100	560	4	0	0
1085	1879	1449	1450	35	680	5	0	0
1086	1880	1451	1452	26	356	3	0	0
1087	1881	1452	1453	19	476	4	0	0
1088	1884	622	1454	424	0	0	0	0
1089	1887	599	423	25	0	0	0	0
1090	1888	1456	1457	142	0	0	204	1
1091	1889	712	1456	383	0	0	1020	5
1092	1890	1458	1459	199	0	0	0	0
1093	1891	1459	1460	100	0	0	0	0
1094	1892	1461	1462	79	0	0	204	1
1095	1894	1463	1464	328	0	0	204	1
1096	1901	1465	1466	130	0	0	204	1
1097	1905	1468	1469	235	0	0	160	1
1098	1911	1470	1471	443	0	0	204	1
1099	1912	1471	1472	214	0	0	0	0
1100	1918	1473	1474	45	0	0	0	0
1101	1919	1475	1476	101	0	0	612	3
1102	1922	1477	1478	69	0	0	0	0
1103	1923	1479	1480	40	0	0	612	3
1104	1925	1481	1482	55	952	8	0	0
1105	1933	982	1483	85	0	0	0	0
1106	1937	1484	1485	155	0	0	0	0
1107	1938	1486	1487	42	0	0	0	0
1108	1939	1487	1488	35	0	0	0	0
1109	1940	1488	1489	48	0	0	0	0
1110	1941	1489	1490	25	0	0	0	0
1111	1947	1491	1492	31	0	0	408	2
1112	1948	1493	1494	53	0	0	364	2
1113	1954	1497	1496	180	0	0	204	1
1114	1960	1498	1499	926	0	0	0	0
1115	1969	1256	1502	75	118	1	0	0
1116	1970	1503	1504	41	0	0	0	0
1117	1975	1504	1506	89	238	2	0	0
1118	1979	1490	1507	94	0	0	0	0
1119	1980	1488	1508	48	0	0	0	0
1120	1985	1336	1510	37	0	0	204	1
1121	1986	707	703	222	0	0	0	0
1122	1987	1511	1512	15	0	0	0	0
1123	1988	704	707	15	0	0	0	0
1124	1989	1513	1514	31	0	0	0	0
1125	1990	64	1515	236	0	0	0	0
1126	1998	1517	1518	26	0	0	204	1
1127	2000	1519	1520	172	0	0	204	1
1128	2003	1521	1522	125	0	0	204	1
1129	2004	1523	1524	138	0	0	116	1
1130	2005	37	1525	73	0	0	0	0
1131	2007	454	1526	450	0	0	816	4
1132	2013	1527	1528	694	0	0	0	0
1133	2015	1530	596	208	0	0	204	1
1134	2017	1531	1532	278	0	0	0	0
1135	2019	1533	1531	119	0	0	0	0
1136	2022	1535	1536	155	0	0	204	1
1137	2026	1538	1539	84	0	0	204	1
1138	2032	1540	1541	67	0	0	204	1
1139	2033	1542	1543	688	0	0	204	1
1140	2034	1544	1545	148	0	0	204	1
1141	2035	63	60	129	0	0	0	0
1142	2036	1546	1547	899	0	0	204	1
1143	2037	1548	1547	198	0	0	0	0
1144	2038	1436	1549	203	0	0	0	0
1145	2043	1552	1553	33	0	0	204	1
1146	2044	1554	1555	122	204	1	0	0
1147	2052	1557	1558	229	0	0	0	0
1148	2053	1558	1559	130	0	0	0	0
1149	2054	1560	232	266	0	0	0	0
1150	2055	1561	276	263	0	0	0	0
1151	2056	1562	1561	299	0	0	0	0
1152	2057	1563	1564	379	0	0	0	0
1153	2058	1563	1565	1034	0	0	612	3
1154	2060	1566	1567	412	0	0	204	1
1155	2063	1568	1569	484	118	1	0	0
1156	2065	1570	1571	192	0	0	204	1
1157	2067	1572	1573	83	0	0	204	1
1158	2068	346	1574	75	0	0	0	0
1159	2070	382	1566	434	0	0	0	0
1160	2072	1575	1576	156	0	0	204	1
1161	2075	1577	1578	128	0	0	0	0
1162	2076	1579	1580	28	0	0	204	1
1163	2079	1581	1582	143	0	0	204	1
1164	2080	1583	1584	105	0	0	340	1
1165	2081	1513	1585	178	0	0	204	1
1166	2082	1586	33	572	0	0	0	0
1167	2084	1587	35	424	0	0	0	0
1168	2085	991	699	163	0	0	0	0
1169	2086	39	1587	13	0	0	0	0
1170	2087	1587	1588	224	0	0	204	1
1171	2088	1589	39	564	0	0	0	0
1172	2089	1590	1587	557	0	0	0	0
1173	2091	1327	1591	102	400	3	0	0
1174	2096	30	1592	133	0	0	612	3
1175	2101	1593	1594	138	0	0	204	1
1176	2105	1595	1596	159	0	0	0	0
1177	2109	484	1597	23	356	3	0	0
1178	2110	1598	1599	41	0	0	408	2
1179	2113	1481	1600	32	476	4	0	0
1180	2114	1601	1602	101	0	0	0	0
1181	2121	976	1604	10	0	0	0	0
1182	2125	975	1604	9	0	0	0	0
1183	2127	1489	1606	45	356	3	0	0
1184	2128	1607	1487	51	356	3	0	0
1185	2129	1490	1608	47	356	3	0	0
1186	2130	1507	1609	24	280	2	0	0
1187	2131	1610	1611	48	0	0	0	0
1188	2133	1612	1613	122	0	0	204	1
1189	2139	1614	1615	486	0	0	0	0
1190	2140	1616	1617	276	0	0	204	1
1191	2151	1618	1619	73	0	0	408	2
1192	2153	1620	1621	57	0	0	0	0
1193	2156	1622	1623	72	118	1	0	0
1194	2158	1624	1330	255	0	0	0	0
1195	2164	662	254	631	0	0	0	0
1196	2168	1625	1626	65	0	0	204	1
1197	2176	1627	1571	142	0	0	0	0
1198	2179	703	1512	222	0	0	0	0
1199	2183	1280	1628	153	0	0	204	1
1200	2184	1629	1630	82	0	0	204	1
1201	2185	1631	1632	37	0	0	204	1
1202	2186	1633	1634	43	0	0	0	0
1203	2187	1634	1635	76	0	0	0	0
1204	2188	1576	1636	181	0	0	0	0
1205	2195	1429	747	66	0	0	408	2
1206	2200	1637	67	170	0	0	0	0
1207	2204	1638	1639	508	0	0	0	0
1208	2205	1639	1640	75	204	1	0	0
1209	2208	1641	662	176	0	0	204	1
1210	2211	1643	1644	90	0	0	204	1
1211	2216	1646	1647	83	118	1	0	0
1212	2218	1345	1648	91	0	0	612	3
1213	2219	1362	1649	45	476	4	0	0
1214	2223	1447	1650	340	1632	13	0	0
1215	2224	1458	1651	56	0	0	0	0
1216	2226	1652	1653	79	0	0	0	0
1217	2227	1653	1654	86	0	0	204	1
1218	2229	448	1552	31	0	0	0	0
1219	2231	93	1655	7	118	1	0	0
1220	2232	1589	17	198	0	0	0	0
1221	2238	968	1540	9	0	0	0	0
1222	2240	16	1590	196	0	0	0	0
1223	2242	1656	1243	1031	0	0	0	0
1224	2243	1657	1658	127	0	0	204	1
1225	2244	1659	1660	5	0	0	0	0
1226	2245	1660	1481	43	238	2	0	0
1227	2253	708	1511	176	0	0	0	0
1228	2254	1511	704	13	0	0	0	0
1229	2255	707	1512	12	0	0	0	0
1230	2256	1512	709	177	0	0	0	0
1231	2257	1662	1663	282	0	0	0	0
1232	2258	1663	1664	212	0	0	204	1
1233	2265	1461	1665	427	0	0	408	2
1234	2266	1666	878	258	0	0	0	0
1235	2268	1168	1667	91	832	7	0	0
1236	2269	1668	1669	268	0	0	408	2
1237	2270	1670	1671	81	0	0	204	1
1238	2279	1672	1673	8	0	0	0	0
1239	2280	1674	1672	9	0	0	0	0
1240	2281	1675	230	86	0	0	364	2
1241	2282	1676	1677	47	0	0	204	1
1242	2283	1596	820	785	0	0	204	1
1243	2284	1167	1595	73	238	2	0	0
1244	2286	1678	1109	313	238	2	0	0
1245	2287	1111	1679	52	118	1	0	0
1246	2288	1679	1680	71	638	5	0	0
1247	2289	522	1681	720	0	0	0	0
1248	2290	1681	1309	431	0	0	0	0
1249	2291	521	1682	226	0	0	0	0
1250	2292	1682	1306	92	0	0	204	1
1251	2295	1683	1684	141	0	0	0	0
1252	2296	1073	1685	424	0	0	204	1
1253	2300	1149	1686	329	0	0	0	0
1254	2301	1687	1688	199	0	0	0	0
1255	2303	1689	1303	470	0	0	748	3
1256	2304	1463	1505	209	0	0	0	0
1257	2305	1505	1689	67	0	0	0	0
1258	2306	1690	1691	141	0	0	0	0
1259	2307	1691	1692	40	0	0	0	0
1260	2308	721	9	78	0	0	0	0
1261	2310	850	1085	57	0	0	0	0
1262	2312	1693	1694	34	118	1	0	0
1263	2313	1694	1695	166	518	4	0	0
1264	2314	818	1696	79	476	4	0	0
1265	2315	1696	1133	210	0	0	0	0
1266	2316	1695	1693	204	876	7	0	0
1267	2317	1697	1698	123	476	4	0	0
1268	2318	1698	1695	40	0	0	0	0
1269	2319	1699	1700	123	876	7	0	0
1270	2320	1700	1701	82	680	5	0	0
1271	2321	1702	1150	445	0	0	0	0
1272	2323	1430	1703	68	0	0	612	3
1273	2324	1703	1427	13	0	0	0	0
1274	2325	1103	1704	120	952	8	0	0
1275	2328	1705	494	151	0	0	0	0
1276	2330	1706	1707	86	798	6	0	0
1277	2331	1707	1705	119	952	8	0	0
1278	2332	1708	10	347	0	0	0	0
1279	2334	1709	1710	79	952	8	0	0
1280	2335	1710	1711	24	118	1	0	0
1281	2336	864	876	357	0	0	0	0
1282	2338	1712	1713	64	0	0	204	1
1283	2339	1714	1712	80	0	0	0	0
1284	2341	1715	1716	110	0	0	568	3
1285	2342	1716	1714	73	0	0	0	0
1286	2343	1717	1715	157	0	0	0	0
1287	2345	1718	1719	41	0	0	0	0
1288	2346	1719	1720	66	0	0	0	0
1289	2351	1721	1722	54	0	0	0	0
1290	2353	1723	1724	73	0	0	0	0
1291	2355	1723	1725	71	0	0	0	0
1292	2356	1725	1726	80	0	0	204	1
1293	2357	1727	1728	246	0	0	0	0
1294	2358	1556	1470	468	0	0	0	0
1295	2362	1729	1730	28	162	1	0	0
1296	2363	1730	1731	105	356	3	0	0
1297	2385	1637	1732	125	0	0	0	0
1298	2386	1732	1511	430	0	0	0	0
1299	2424	1737	1738	65	0	0	408	2
1300	2433	1743	1744	958	0	0	1156	5
1301	2434	1745	1746	78	458	2	0	0
1302	2442	1747	1748	39	280	2	0	0
1303	2445	1749	1750	45	118	1	0	0
1304	2446	1751	1387	67	476	4	0	0
1305	2447	1752	1753	29	0	0	204	1
1306	2449	1364	1754	121	0	0	204	1
1307	2451	1755	1756	63	0	0	204	1
1308	2453	1389	1757	54	0	0	0	0
1309	2454	1757	1758	105	204	1	0	0
1310	2455	1758	1759	21	0	0	0	0
1311	2462	1760	1394	181	0	0	0	0
1312	2463	1395	1761	142	204	1	0	0
1313	2464	1761	1762	118	204	1	0	0
1314	2472	1427	746	95	0	0	204	1
1315	2473	1355	1764	201	204	1	0	0
1316	2477	273	1670	132	0	0	0	0
1317	2485	1766	1767	36	0	0	0	0
1318	2487	1334	1620	20	0	0	0	0
1319	2489	1030	1555	120	238	2	0	0
1320	2492	1553	1768	99	0	0	0	0
1321	2496	1767	1770	25	0	0	0	0
1322	2498	1746	1275	122	322	2	0	0
1323	2504	1771	1772	179	0	0	408	2
1324	2510	1732	1774	13	0	0	0	0
1325	2511	1774	704	426	0	0	0	0
1326	2512	1774	1637	126	0	0	0	0
1327	2513	1774	1775	136	0	0	0	0
1328	2515	1776	1732	214	0	0	0	0
1329	2516	1776	1777	144	238	2	0	0
1330	2517	1778	1777	36	0	0	0	0
1331	2518	1777	1779	85	952	8	0	0
1332	2519	1637	1780	88	0	0	0	0
1333	2521	701	1325	4	0	0	0	0
1334	2545	1782	1783	58	0	0	0	0
1335	2546	1782	1784	21	356	3	0	0
1336	2548	1602	14	88	162	1	0	0
1337	2549	1785	852	27	476	4	0	0
1338	2552	1786	685	64	0	0	0	0
1339	2555	11	461	45	0	0	0	0
1340	2559	1787	1788	20	204	1	0	0
1341	2562	1673	1789	7	0	0	0	0
1342	2563	1790	1791	30	1070	9	0	0
1343	2565	1792	1793	472	0	0	0	0
1344	2568	1749	1794	30	118	1	0	0
1345	2569	1794	1795	24	118	1	0	0
1346	2572	988	1796	92	0	0	0	0
1347	2573	1796	1797	49	280	2	0	0
1348	2574	1797	1798	128	1012	6	0	0
1349	2575	1797	1799	140	238	2	0	0
1350	2576	1796	1800	206	0	0	0	0
1351	2577	1800	1801	246	280	2	0	0
1352	2584	1802	1803	43	238	2	0	0
1353	2585	1803	1804	166	476	4	0	0
1354	2587	1805	1806	14	118	1	0	0
1355	2588	1807	1808	12	476	4	0	0
1356	2589	1808	1809	4	476	4	0	0
1357	2592	1810	1811	17	118	1	0	0
1358	2593	1811	1812	95	832	7	0	0
1359	2594	971	1802	98	118	1	0	0
1360	2597	1813	1814	69	0	0	0	0
1361	2598	1813	1815	168	118	1	0	0
1362	2601	1816	1817	98	714	6	0	0
1363	2602	1817	1818	19	476	4	0	0
1364	2603	1791	1819	17	356	3	0	0
1365	2604	1819	1820	16	1512	12	0	0
1366	2605	67	1821	63	0	0	0	0
1367	2606	1821	66	69	118	1	0	0
1368	2609	1822	1805	91	0	0	0	0
1369	2620	1823	1824	54	238	2	0	0
1370	2623	1824	1825	23	0	0	0	0
1371	2624	1826	1827	165	0	0	0	0
1372	2626	1827	1828	81	0	0	0	0
1373	2635	1829	1830	64	118	1	0	0
1374	2636	1830	1831	2	162	1	0	0
1375	2640	1833	1834	112	560	4	0	0
1376	2641	1834	1835	18	118	1	0	0
1377	2653	1837	1838	217	0	0	204	1
1378	2654	1838	1828	220	0	0	0	0
1379	2655	1839	1840	376	0	0	204	1
1380	2656	1840	1841	584	0	0	204	1
1381	2657	1842	1843	7	0	0	0	0
1382	2658	1843	1015	359	0	0	1428	7
1383	2665	1844	1364	185	0	0	0	0
1384	2666	1845	1652	745	0	0	0	0
1385	2667	1438	1845	24	0	0	0	0
1386	2671	1847	1848	31	162	1	0	0
1387	2673	1849	1850	128	280	2	0	0
1388	2674	1851	1852	88	0	0	0	0
1389	2675	1443	1853	396	0	0	612	3
