ProblemType:	SP-CARP
NumberNodes:	3072
NumberEdges:	3557
DepotNodeNumber:	420
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2
2248	5300	2252	2251	25	0	0	0	0	0	0
2249	5301	1468	2244	73	0	0	0	0	0	0
2250	5302	2152	2157	5	0	0	0	0	0	0
2251	5303	2157	2147	15	0	0	0	0	0	0
2252	5304	2151	2253	20	0	0	0	0	0	0
2253	5305	2254	2255	12	0	0	0	0	0	0
2254	5306	2254	2111	33	0	0	0	0	0	0
2255	5307	2256	2257	88	0	0	510	1	0	0
2256	5308	2253	2258	56	0	0	323	2	0	0
2257	5309	2259	2258	78	0	0	1020	5	0	0
2258	5310	2254	2260	8	0	0	0	0	94	1
2259	5311	2092	2258	50	0	0	0	0	298	2
2260	5312	2112	2101	7	0	0	0	0	0	0
2261	5313	2261	2256	66	0	0	119	1	0	0
2262	5314	2255	2151	44	0	0	502	3	238	2
2263	5315	2103	2261	7	0	0	0	0	0	0
2264	5316	2112	2260	25	0	0	0	0	0	0
2265	5321	2092	2257	78	0	0	94	1	298	2
2266	5323	2262	2263	57	0	0	0	0	204	1
2267	5324	138	2264	63	0	0	0	0	0	0
2268	5325	2263	2265	98	0	0	0	0	1318	7
2269	5326	2265	2266	176	0	0	493	5	1037	7
2270	5327	2264	2262	147	0	0	119	1	408	2
2271	5328	2262	2266	57	0	0	119	1	119	1
2272	5329	2244	2252	320	0	0	1471	11	417	3
2273	5330	2267	2268	25	0	0	204	1	0	0
2274	5331	2269	2270	55	0	0	0	0	204	1
2275	5332	2271	2272	84	0	0	94	1	0	0
2276	5333	2268	2270	55	0	0	0	0	0	0
2277	5336	2270	2273	47	0	0	0	0	0	0
2278	5337	291	282	224	0	0	0	0	0	0
2279	5338	2273	936	323	0	0	0	0	0	0
2280	5339	2272	282	357	0	0	0	0	0	0
2281	5347	1705	2274	124	0	0	876	7	298	2
2282	5348	504	1318	203	0	0	1088	9	536	4
2283	5349	2275	807	89	0	0	238	2	629	5
2284	5350	2276	2277	25	0	0	0	0	0	0
2285	5351	2278	2277	53	0	0	0	0	0	0
2286	5353	2276	2275	13	0	0	0	0	0	0
2287	5354	2279	592	87	0	0	187	2	94	1
2288	5402	2280	2281	68	0	0	0	0	94	1
2289	5403	2282	2280	40	0	0	0	0	94	1
2290	5405	2283	2281	71	0	0	408	2	204	1
2291	5406	456	2284	47	0	0	0	0	408	2
2292	5407	2285	294	62	0	0	0	0	204	1
2293	5408	2286	450	73	0	0	0	0	0	0
2294	5409	2281	2287	59	0	0	0	0	502	3
2295	5412	2286	2288	24	0	0	119	1	298	2
2296	5413	2287	2289	55	0	0	0	0	298	2
2297	5414	2288	456	3	0	0	0	0	0	0
2298	5416	2284	2283	5	0	0	0	0	0	0
2299	5417	455	2283	130	0	0	0	0	204	1
2300	5419	2290	2291	187	0	0	817	7	391	3
2301	5420	334	2290	38	0	0	0	0	0	0
2302	5421	2292	2293	23	0	0	94	1	94	1
2303	5422	2294	2292	34	0	0	281	3	119	1
2304	5423	2292	1707	90	0	0	213	2	119	1
2305	5425	2295	2296	15	0	0	0	0	298	2
2306	5426	2297	2298	107	0	0	561	6	187	2
2307	5427	2299	2300	90	0	0	94	1	0	0
2308	5432	2296	2303	51	0	0	0	0	0	0
2309	5433	2304	2305	55	0	0	0	0	204	1
2310	5434	2306	2307	94	0	0	0	0	119	1
2311	5435	2308	2309	33	0	0	0	0	94	1
2312	5436	2310	2311	555	0	0	0	0	0	0
2313	5439	2312	2313	36	0	0	0	0	187	2
2314	5441	2314	2315	93	0	0	0	0	204	1
2315	5443	2316	2309	410	0	0	0	0	0	0
2316	5444	2317	935	361	0	0	0	0	408	2
2317	5446	2318	2319	168	0	0	0	0	0	0
2318	5448	2316	2320	26	0	0	0	0	187	2
2319	5449	2321	2298	12	0	0	0	0	0	0
2320	5450	2305	2322	423	0	0	0	0	0	0
2321	5451	2323	2321	96	0	0	0	0	0	0
2322	5452	2302	2324	81	0	0	0	0	0	0
2323	5454	2325	2316	395	0	0	0	0	0	0
2324	5455	2298	2310	42	0	0	0	0	0	0
2325	5456	2326	935	116	0	0	0	0	0	0
2326	5457	2318	935	432	0	0	0	0	0	0
2327	5458	2319	2301	196	0	0	0	0	187	2
2328	5459	2310	2327	56	0	0	0	0	0	0
2329	5460	2322	2300	4	0	0	0	0	0	0
2330	5461	2301	2323	16	0	0	0	0	0	0
2331	5462	244	2302	248	0	0	0	0	0	0
2332	5464	2300	244	82	0	0	0	0	0	0
2333	5465	2315	2305	82	0	0	0	0	0	0
2334	5467	2328	2326	323	0	0	0	0	0	0
2335	5468	2329	2327	960	0	0	0	0	94	1
2336	5470	2327	1696	55	0	0	0	0	0	0
2337	5472	2329	2325	321	0	0	0	0	0	0
2338	5473	2324	2328	40	0	0	0	0	0	0
2339	5474	2330	2313	860	0	0	0	0	0	0
2340	5476	2332	2333	111	0	0	0	0	0	0
2341	5478	2323	1696	174	0	0	0	0	0	0
2342	5479	2334	2319	143	0	0	0	0	187	2
2343	5480	2335	2336	198	0	0	213	2	391	3
2344	5482	2332	2330	66	0	0	0	0	0	0
2345	5486	2322	2306	296	0	0	0	0	0	0
2346	5491	2313	2329	14	0	0	0	0	0	0
2347	5495	2338	2306	137	0	0	0	0	213	2
2348	5496	2339	2340	9	0	0	0	0	0	0
2349	5498	2340	2341	169	0	0	0	0	621	4
2350	5499	2342	2340	63	0	0	0	0	0	0
2351	5503	686	2343	44	0	0	94	1	187	2
2352	5509	2344	2345	334	0	0	281	3	2100	13
2353	5510	2346	2347	99	0	0	187	2	655	5
2354	5512	2348	2349	44	0	0	0	0	0	0
2355	5513	2348	2350	272	0	0	0	0	0	0
2356	5515	2349	2351	52	0	0	94	1	0	0
2357	5516	2352	2353	629	0	0	0	0	0	0
2358	5519	2354	2355	22	0	0	0	0	0	0
2359	5521	2342	2356	56	0	0	0	0	204	1
2360	5522	2357	2358	20	0	0	0	0	0	0
2361	5524	2359	2355	94	0	0	119	1	0	0
2362	5526	2356	2357	40	0	0	94	1	0	0
2363	5528	2360	2358	71	0	0	187	2	204	1
2364	5529	2361	2362	3	0	0	0	0	0	0
2365	5531	903	1529	533	0	0	0	0	0	0
2366	5533	2365	2354	744	0	0	0	0	0	0
2367	5534	2278	1820	116	0	0	0	0	0	0
2368	5535	2339	2360	5	0	0	0	0	0	0
2369	5536	1529	2278	3	0	0	0	0	0	0
2370	5537	2366	1784	36	0	0	0	0	0	0
2371	5539	2358	2367	81	0	0	0	0	0	0
2372	5542	2365	651	160	0	0	0	0	0	0
2373	5544	1138	2339	93	0	0	0	0	0	0
2374	5545	2353	2361	229	0	0	0	0	0	0
2375	5546	2008	1784	94	0	0	0	0	0	0
2376	5548	2353	2364	600	0	0	0	0	0	0
2377	5549	2367	903	26	0	0	94	1	94	1
2378	5551	2354	1138	36	0	0	0	0	0	0
2379	5553	651	2350	268	0	0	0	0	0	0
2380	5555	2363	2350	410	0	0	0	0	0	0
2381	5556	2366	1820	120	0	0	0	0	204	1
2382	5563	2169	2369	148	0	0	561	6	94	1
2383	5564	2184	2370	41	0	0	187	2	0	0
2384	5565	2184	1012	213	0	0	213	2	94	1
2385	5566	2371	443	99	0	0	468	5	306	3
2386	5576	2372	2373	204	0	0	748	8	281	3
2387	5577	2374	2375	106	0	0	94	1	0	0
2388	5578	2376	2377	15	0	0	0	0	0	0
2389	5579	2375	1677	142	0	0	375	4	94	1
2390	5580	2377	2378	180	0	0	655	7	374	4
2391	5581	2376	2379	15	0	0	0	0	0	0
2392	5582	2379	2377	13	0	0	0	0	0	0
2393	5583	1836	2375	58	0	0	0	0	238	2
2394	5584	2378	1834	112	0	0	94	1	213	2
2395	5585	1677	2376	191	0	0	969	8	0	0
2396	5591	2381	2382	35	0	0	510	1	0	0
2397	5592	2383	1456	61	0	0	188	2	0	0
2398	5593	2384	2385	40	0	0	187	2	187	2
2399	5594	2386	2387	37	0	0	374	4	94	1
2400	5595	2387	2385	73	0	0	94	1	0	0
2401	5596	2385	2383	71	0	0	119	1	94	1
2402	5597	2383	2388	32	0	0	485	4	0	0
2403	5598	2247	2387	94	0	0	706	4	0	0
2404	5599	2389	194	60	0	0	187	2	0	0
2405	5600	2390	2391	56	0	0	485	4	94	1
2406	5601	2391	2392	104	0	0	0	0	94	1
2407	5602	2391	2389	220	0	0	1165	11	281	3
2408	5611	2393	2394	115	0	0	187	2	187	2
2409	5612	744	2394	349	0	0	893	9	374	4
2410	5613	2394	2395	82	0	0	187	2	94	1
2411	5614	2396	2397	183	0	0	400	4	332	3
2412	5617	2398	2399	30	0	0	0	0	0	0
2413	5619	2400	2401	75	0	0	0	0	0	0
2414	5620	2402	2403	69	0	0	0	0	0	0
2415	5621	2403	2398	118	0	0	0	0	0	0
2416	5622	2401	2404	50	0	0	0	0	0	0
2417	5625	2399	2406	52	0	0	0	0	0	0
2418	5627	2407	2406	16	0	0	0	0	0	0
2419	5629	2402	1341	6	0	0	0	0	0	0
2420	5630	2408	2407	62	0	0	187	2	0	0
2421	5631	2404	2408	18	0	0	0	0	0	0
2422	5644	1798	2411	122	0	0	0	0	0	0
2423	5645	2409	2411	3	0	0	0	0	0	0
2424	5646	1606	2411	253	0	0	94	1	306	3
2425	5647	2412	1873	267	0	0	1658	13	374	4
2426	5648	871	2413	35	0	0	0	0	0	0
2427	5649	2413	2039	214	0	0	213	2	638	6
2428	5650	2414	2039	93	0	0	213	2	0	0
2429	5666	2415	2416	4	0	0	0	0	0	0
2430	5667	2416	2417	126	0	0	187	2	833	6
2431	5668	2415	2418	36	0	0	94	1	374	4
2432	5669	2417	2419	120	0	0	306	3	391	3
2433	5670	2419	953	63	0	0	0	0	0	0
2434	5671	2420	2419	22	0	0	94	1	298	2
2435	5672	721	2421	160	0	0	94	1	629	5
2436	5673	2422	2423	240	0	0	808	6	0	0
2437	5674	2424	2425	166	0	0	374	4	187	2
2438	5675	2423	2424	25	0	0	238	2	0	0
2439	5676	2426	2423	65	0	0	0	0	0	0
2440	5677	2425	2427	47	0	0	0	0	0	0
2441	5678	2425	2426	171	0	0	0	0	204	1
2442	5679	2428	151	91	0	0	119	1	833	6
2443	5680	2429	2430	219	0	0	1012	10	187	2
2444	5681	2431	2430	143	0	0	808	6	0	0
2445	5682	2430	1840	99	0	0	94	1	94	1
2446	5683	2378	2431	111	0	0	485	4	94	1
2447	5684	2432	2433	155	0	0	187	2	502	3
2448	5685	2433	2434	6	0	0	0	0	0	0
2449	5686	2435	2436	114	0	0	655	5	595	4
2450	5687	2436	2432	273	0	0	298	2	1496	11
2451	5688	2437	2438	25	0	0	3862	24	0	0
2452	5691	2438	2439	16	0	0	0	0	0	0
2453	5692	2440	2441	79	0	0	4197	12	0	0
2454	5693	2442	2443	42	0	0	0	0	0	0
2455	5694	2444	2445	70	0	0	0	0	0	0
2456	5695	2446	2447	28	0	0	0	0	4417	37
2457	5696	2448	2440	21	0	0	0	0	0	0
2458	5699	2441	2443	156	0	0	0	0	0	0
2459	5701	2449	2448	50	0	0	3766	11	0	0
2460	5702	2445	2450	18	0	0	0	0	0	0
2461	5703	2443	2447	62	0	0	0	0	0	0
2462	5705	2451	2452	5	0	0	0	0	833	7
2463	5706	2450	2453	52	0	0	3570	7	0	0
2464	5708	2452	2442	29	0	0	0	0	595	5
2465	5711	2445	2441	27	0	0	0	0	0	0
2466	5713	2454	2455	44	0	0	94	1	442	3
2467	5714	1662	2456	78	0	0	0	0	94	1
2468	5715	2457	2454	41	0	0	0	0	0	0
2469	5717	2457	2458	40	0	0	94	1	0	0
2470	5718	2456	2454	56	0	0	0	0	0	0
2471	5719	2459	2460	10	0	0	0	0	0	0
2472	5720	832	2461	115	0	0	391	3	204	1
2473	5721	2462	161	14	0	0	0	0	0	0
2474	5722	1968	162	20	0	0	0	0	0	0
2475	5723	1757	2463	52	2040	4	0	0	0	0
2476	5725	1568	108	59	0	0	0	0	0	0
2477	5726	161	1190	55	0	0	0	0	0	0
2478	5727	2461	1968	7	0	0	0	0	0	0
2479	5729	1190	106	30	0	0	0	0	0	0
2480	5730	2462	162	51	0	0	0	0	0	0
2481	5731	2464	2465	6	0	0	0	0	0	0
2482	5732	2459	108	6	0	0	0	0	0	0
2483	5733	2466	832	111	0	0	187	2	629	5
2484	5734	106	2467	20	0	0	0	0	0	0
2485	5735	2468	2466	127	0	0	306	3	893	6
2486	5736	2463	2459	21	0	0	0	0	0	0
2487	5738	2467	1757	63	0	0	0	0	0	0
2488	5739	2462	2469	83	0	0	332	3	621	4
2489	5754	2470	2471	82	0	0	698	6	0	0
2490	5755	2471	2472	126	0	0	188	2	0	0
2491	5756	2473	2471	61	0	0	94	1	0	0
2492	5765	1083	24	97	4080	16	714	2	187	2
2493	5780	2474	2475	14	0	0	0	0	0	0
2494	5784	2476	2475	23	0	0	0	0	204	1
2495	5797	2477	2478	25	0	0	4234	36	0	0
2496	5798	2478	2479	65	0	0	0	0	0	0
2497	5799	2467	2477	105	0	0	187	2	825	5
2498	5800	2477	2480	24	0	0	0	0	0	0
2499	5801	1005	1645	170	0	0	187	2	0	0
2500	5802	1071	1005	86	0	0	417	3	94	1
2501	5803	2481	1071	97	0	0	306	3	306	3
2502	5806	2482	2483	318	0	0	0	0	1411	5
2503	5814	2484	1848	275	0	0	850	5	281	3
2504	5815	2485	2407	70	0	0	119	1	510	4
2505	5816	589	2486	115	0	0	119	1	94	1
2506	5817	2487	2488	50	0	0	187	2	323	2
2507	5818	2488	2486	42	0	0	0	0	0	0
2508	5819	1341	2489	100	0	0	0	0	332	3
2509	5820	1020	699	83	0	0	0	0	0	0
2510	5821	2347	1020	6	0	0	0	0	0	0
2511	5822	2490	2491	58	0	0	0	0	0	0
2512	5823	2492	2491	61	0	0	0	0	595	4
2513	5824	469	2347	76	0	0	0	0	0	0
2514	5826	2490	469	50	0	0	0	0	204	1
2515	5827	2490	2493	49	0	0	502	3	595	4
2516	5828	2491	2402	77	0	0	306	3	204	1
2517	5829	2494	2495	85	0	0	188	2	0	0
2518	5830	2496	2497	143	0	0	561	6	281	3
2519	5831	2498	2499	78	0	0	0	0	187	2
2520	5832	2498	2500	129	0	0	680	7	187	2
2521	5833	2499	2495	87	0	0	0	0	0	0
2522	5834	1827	2187	129	0	0	0	0	0	0
2523	5835	2496	2498	88	0	0	408	2	119	1
2524	5836	2501	2496	115	0	0	281	3	187	2
2525	5837	2499	2502	111	0	0	119	1	187	2
2526	5838	2495	2187	128	0	0	0	0	0	0
2527	5850	2406	2503	85	0	0	187	2	298	2
2528	5851	2504	2505	137	0	0	0	0	0	0
2529	5854	2506	2507	47	0	0	204	1	0	0
2530	5855	2508	1117	79	0	0	0	0	94	1
2531	5856	2509	1602	5	0	0	0	0	0	0
2532	5857	2510	2508	34	0	0	0	0	0	0
2533	5858	1288	2510	13	0	0	0	0	187	2
2534	5859	2504	178	30	0	0	0	0	0	0
2535	5860	178	2509	129	0	0	94	1	918	6
2536	5861	1117	2504	40	0	0	0	0	94	1
2537	5865	2511	2505	54	0	0	0	0	0	0
2538	5866	2509	2512	81	0	0	0	0	298	2
2539	5867	2510	2511	15	0	0	0	0	0	0
2540	5869	2511	1288	14	0	0	0	0	0	0
2541	5870	2512	2513	65	0	0	0	0	204	1
2542	5891	2404	2514	101	0	0	0	0	1012	7
2543	5892	2403	2515	127	0	0	204	1	1301	8
2544	5893	2516	2398	130	0	0	281	3	910	8
2545	5894	2517	2408	49	0	0	204	1	94	1
2546	5895	2401	2518	53	0	0	0	0	578	5
2547	5898	2519	2520	156	0	0	298	2	213	2
2548	5899	2520	1719	68	0	0	0	0	0	0
2549	5900	2521	1920	54	0	0	0	0	0	0
2550	5901	2522	2523	105	0	0	0	0	374	4
2551	5902	2521	2524	75	0	0	94	1	204	1
2552	5903	2524	2523	7	0	0	0	0	0	0
2553	5905	2525	2521	501	0	0	2261	18	672	6
2554	5906	716	2523	104	0	0	0	0	0	0
2555	5910	2526	2527	23	0	0	0	0	0	0
2556	5911	2528	2527	108	0	0	714	5	0	0
2557	5912	2527	951	125	0	0	323	2	323	2
2558	5913	2529	2526	229	0	0	536	4	1318	10
2559	5914	950	2529	299	0	0	1233	10	893	6
2560	5915	2399	2530	34	0	0	0	0	391	3
2561	5916	2531	2400	104	0	0	391	3	391	3
2562	5917	1437	2532	184	0	0	1607	11	714	5
2563	5918	2533	2534	80	0	0	119	1	0	0
2564	5919	2535	1099	55	0	0	0	0	94	1
2565	5920	2534	319	117	0	0	213	2	0	0
2566	5921	1100	746	448	0	0	0	0	0	0
2567	5922	2368	1100	27	0	0	0	0	0	0
2568	5924	746	2534	183	0	0	94	1	0	0
2569	5925	2036	2088	8	0	0	0	0	0	0
2570	5926	319	2088	296	0	0	357	3	306	3
2571	5928	2536	2537	317	0	0	986	7	680	7
2572	5929	2538	2537	87	0	0	0	0	0	0
2573	5930	2537	2539	291	0	0	307	3	187	2
2574	5931	2540	2536	181	0	0	714	5	374	4
2575	5932	2042	2536	136	0	0	213	2	94	1
2576	5956	2541	2542	57	0	0	485	4	94	1
2577	5957	2397	2541	55	0	0	0	0	94	1
2578	5958	2541	2543	20	0	0	0	0	0	0
2579	5959	2543	1934	76	0	0	187	2	94	1
2580	5965	2544	2545	35	0	0	0	0	298	2
2581	5971	2546	2545	62	0	0	0	0	0	0
2582	5973	2545	2548	43	0	0	0	0	0	0
2583	5974	2548	2549	323	0	0	3205	34	1989	21
2584	5976	2546	2547	228	0	0	94	1	0	0
2585	5977	2550	2551	410	0	0	0	0	94	1
2586	5982	2550	2552	396	0	0	0	0	0	0
2587	5986	2554	2555	142	0	0	0	0	0	0
2588	5990	2552	2557	24	0	0	374	4	0	0
2589	5994	2555	652	935	0	0	187	2	94	1
2590	5995	816	2554	128	0	0	0	0	0	0
2591	6087	1507	2558	340	0	0	1310	12	306	3
2592	6114	1082	2559	143	0	0	4080	16	0	0
2593	6115	2559	2255	18	0	0	0	0	0	0
2594	6122	1893	83	252	0	0	1046	10	561	6
2595	6123	2560	2561	64	0	0	485	4	0	0
2596	6124	2562	2560	23	0	0	0	0	0	0
2597	6125	2560	1847	227	0	0	587	6	799	8
2598	6147	2563	2083	282	0	0	995	8	1114	9
2599	6148	1926	2083	23	0	0	0	0	0	0
2600	6149	2564	2565	122	0	0	1361	9	0	0
2601	6151	2566	478	243	0	0	1641	14	281	3
2602	6152	2486	2567	116	0	0	510	4	527	3
2603	6153	84	2568	41	0	0	94	1	119	1
2604	6159	2569	2570	30	0	0	94	1	0	0
2605	6160	2571	2572	66	0	0	655	7	187	2
2606	6162	2569	2573	73	0	0	374	4	281	3
2607	6163	2572	2569	83	0	0	187	2	1156	10
2608	6164	2461	2571	40	0	0	0	0	0	0
2609	6167	2574	1427	73	0	0	238	2	0	0
2610	6182	85	2575	189	0	0	1326	8	119	1
2611	6193	1800	2576	104	0	0	298	2	0	0
2612	6194	1605	2037	116	0	0	332	3	119	1
2613	6195	1607	1800	152	0	0	281	3	0	0
2614	6196	2577	1607	16	0	0	0	0	0	0
2615	6197	1819	1605	136	0	0	307	3	0	0
2616	6198	2576	1819	89	0	0	0	0	0	0
2617	6199	2578	2577	54	0	0	306	3	119	1
2618	6200	1799	2577	119	0	0	119	1	119	1
2619	6201	2579	2124	145	0	0	306	3	94	1
2620	6202	1424	2579	5	0	0	0	0	0	0
2621	6203	1688	2580	60	0	0	0	0	94	1
2622	6204	2581	2580	90	0	0	0	0	94	1
2623	6205	101	2582	83	0	0	94	1	94	1
2624	6206	2580	1790	8	0	0	0	0	0	0
2625	6207	2067	101	83	0	0	595	4	0	0
2626	6208	2582	1688	63	0	0	0	0	0	0
2627	6212	2583	2584	41	0	0	816	4	0	0
2628	6214	2558	2585	73	0	0	213	2	119	1
2629	6217	1051	2586	15	0	0	0	0	0	0
2630	6218	2558	1509	104	0	0	0	0	0	0
2631	6220	2586	2587	173	0	0	204	1	417	3
2632	6222	2587	1509	67	0	0	0	0	0	0
2633	6224	2585	2584	76	0	0	0	0	0	0
2634	6227	2588	2396	79	0	0	392	3	94	1
2635	6228	1936	2588	83	0	0	187	2	0	0
2636	6229	2396	1467	157	0	0	680	7	94	1
2637	6248	2589	2590	74	0	0	0	0	204	1
2638	6249	2591	1490	142	0	0	0	0	0	0
2639	6250	2592	2591	91	0	0	94	1	604	5
2640	6251	2593	2320	675	0	0	94	1	0	0
2641	6252	2594	2595	68	0	0	204	1	0	0
2642	6253	309	2589	167	0	0	0	0	0	0
2643	6254	2589	2594	612	0	0	0	0	0	0
2644	6255	2320	309	476	0	0	0	0	0	0
2645	6256	1602	2596	692	0	0	0	0	0	0
2646	6257	2596	2593	52	0	0	0	0	94	1
2647	6259	2595	2592	509	0	0	0	0	0	0
2648	6260	2597	2598	221	0	0	748	8	281	3
2649	6287	2599	2575	265	0	0	1641	9	238	2
2650	6288	2575	1892	121	0	0	213	2	306	3
2651	6291	2600	2601	97	0	0	0	0	0	0
2652	6292	2602	2603	37	0	0	340	1	204	1
2653	6293	2600	2604	58	0	0	0	0	0	0
2654	6294	1292	2601	6	0	0	0	0	0	0
2655	6296	2605	1292	32	0	0	0	0	204	1
2656	6298	2607	2606	40	0	0	94	1	0	0
2657	6299	2608	2605	4	0	0	0	0	0	0
2658	6300	2603	2609	25	0	0	0	0	0	0
2659	6301	2606	2610	45	0	0	0	0	0	0
2660	6302	2610	2604	32	0	0	0	0	0	0
2661	6303	2610	2608	29	0	0	119	1	0	0
2662	6304	2601	2603	23	0	0	0	0	0	0
2663	6305	2609	144	43	0	0	204	1	0	0
2664	6307	1304	144	9	0	0	0	0	0	0
2665	6308	2611	2612	106	0	0	0	0	204	1
2666	6309	2613	2614	10	0	0	0	0	0	0
2667	6310	2615	2616	45	0	0	0	0	119	1
2668	6311	2617	2618	38	0	0	0	0	119	1
2669	6312	2619	2620	69	0	0	0	0	94	1
2670	6313	2621	2622	29	0	0	94	1	0	0
2671	6316	2620	2613	44	0	0	0	0	0	0
2672	6317	2623	2624	143	0	0	0	0	119	1
2673	6318	2625	2613	72	0	0	0	0	0	0
2674	6319	2616	2625	352	0	0	0	0	0	0
2675	6320	890	2612	7	0	0	0	0	0	0
2676	6322	2626	2614	48	0	0	0	0	0	0
2677	6325	2624	890	168	0	0	0	0	0	0
2678	6327	2618	1491	63	0	0	0	0	0	0
2679	6328	2612	2627	327	0	0	0	0	0	0
2680	6329	2628	2629	33	0	0	0	0	204	1
2681	6330	2625	2614	69	0	0	0	0	0	0
2682	6331	2624	2629	337	0	0	0	0	0	0
2683	6332	968	2628	311	0	0	0	0	0	0
2684	6334	2618	2616	722	0	0	0	0	0	0
2685	6335	2622	2630	133	0	0	0	0	0	0
2686	6336	2626	2630	5	0	0	0	0	0	0
2687	6337	2627	2622	290	0	0	0	0	0	0
2688	6343	2631	2632	25	0	0	0	0	94	1
2689	6344	2633	2634	166	0	0	0	0	0	0
2690	6345	2635	2636	55	0	0	0	0	0	0
2691	6346	2636	2632	27	0	0	0	0	0	0
2692	6348	2637	1914	41	0	0	0	0	94	1
2693	6349	2638	2639	61	0	0	0	0	94	1
2694	6350	2640	2641	4	0	0	0	0	0	0
2695	6351	2634	2642	21	0	0	0	0	94	1
2696	6352	2640	2643	69	0	0	0	0	94	1
2697	6353	2644	2645	124	0	0	0	0	94	1
2698	6354	2646	2135	253	0	0	0	0	0	0
2699	6355	490	809	323	0	0	0	0	0	0
2700	6356	2639	2647	148	0	0	0	0	0	0
2701	6357	2635	2641	99	0	0	0	0	0	0
2702	6358	2648	1915	67	0	0	0	0	0	0
2703	6359	2648	1966	30	0	0	0	0	0	0
2704	6360	2641	490	160	0	0	0	0	0	0
2705	6362	1966	2646	247	0	0	0	0	94	1
2706	6363	2647	2633	7	0	0	0	0	0	0
2707	6364	555	2644	11	0	0	0	0	0	0
2708	6365	2135	2639	218	0	0	0	0	0	0
2709	6366	2633	2644	528	0	0	0	0	0	0
2710	6367	1951	2635	35	0	0	0	0	0	0
2711	6368	809	1915	221	0	0	0	0	0	0
2712	6369	2649	2650	70	0	0	94	1	0	0
2713	6370	2651	2652	50	0	0	0	0	204	1
2714	6371	2653	2654	66	0	0	0	0	94	1
2715	6372	2655	2656	96	0	0	0	0	94	1
2716	6373	2657	2658	149	0	0	0	0	0	0
2717	6375	889	893	51	0	0	0	0	0	0
2718	6377	2657	889	612	0	0	0	0	0	0
2719	6378	2653	1124	454	0	0	0	0	0	0
2720	6380	2653	2658	157	0	0	0	0	0	0
2721	6382	2659	2649	322	0	0	0	0	408	2
2722	6383	2649	2656	39	0	0	0	0	0	0
2723	6385	893	2651	180	0	0	0	0	0	0
2724	6386	2660	2659	57	0	0	0	0	408	2
2725	6387	2651	2660	364	0	0	0	0	0	0
2726	6388	2661	2657	30	0	0	0	0	408	2
2727	6389	2658	2661	72	0	0	0	0	0	0
2728	6401	1474	2662	17	0	0	0	0	0	0
2729	6402	2663	2664	38	0	0	1224	3	119	1
2730	6404	2169	2662	9	0	0	0	0	0	0
2731	6405	2664	2665	38	0	0	2040	6	204	1
2732	6406	2665	1076	171	0	0	689	5	2397	19
2733	6407	2666	2664	35	0	0	527	3	94	1
2734	6408	2667	2668	53	0	0	714	2	0	0
2735	6409	2668	1076	52	0	0	408	2	408	2
2736	6410	598	596	79	0	0	187	2	0	0
2737	6411	2669	2666	8	0	0	0	0	0	0
2738	6412	2670	2669	256	0	0	1573	13	1020	8
2739	6413	2662	2671	6	0	0	0	0	0	0
2740	6414	2671	2667	58	0	0	0	0	213	2
2741	6415	596	2670	25	0	0	0	0	0	0
2742	6416	2672	2671	46	0	0	340	1	0	0
2743	6417	2673	2668	44	0	0	1139	3	119	1
2744	6419	2674	1772	79	0	0	374	4	119	1
2745	6442	2675	2676	81	0	0	0	0	417	3
2746	6443	2676	2677	53	0	0	94	1	298	2
2747	6444	2016	2676	39	0	0	0	0	0	0
2748	6445	2013	2678	192	0	0	1615	15	1683	14
2749	6446	2679	2678	48	0	0	2040	8	0	0
2750	6503	2680	1305	34	0	0	0	0	0	0
2751	6518	2382	2380	135	0	0	0	0	0	0
2752	6522	2682	2683	46	0	0	561	4	0	0
2753	6523	1297	2680	44	0	0	204	1	0	0
2754	6525	2683	1565	129	0	0	0	0	0	0
2755	6527	2680	2684	44	0	0	94	1	298	2
2756	6531	2685	2686	210	0	0	298	2	187	2
2757	6532	2681	2686	127	0	0	1190	8	595	4
2758	6533	2682	2681	36	0	0	0	0	0	0
2759	6535	2687	2688	44	0	0	0	0	0	0
2760	6536	2689	2690	29	0	0	94	1	94	1
2761	6537	2691	2688	55	0	0	0	0	204	1
2762	6538	2692	2693	109	0	0	0	0	94	1
2763	6540	2694	2695	331	0	0	0	0	0	0
2764	6541	2696	2697	67	0	0	0	0	94	1
2765	6543	2698	2694	548	0	0	0	0	0	0
2766	6544	2699	2700	38	0	0	0	0	94	1
2767	6545	2701	2702	56	0	0	298	2	0	0
2768	6546	2698	2703	60	0	0	0	0	119	1
2769	6548	2705	2706	166	0	0	0	0	204	1
2770	6549	2707	2692	206	0	0	0	0	0	0
2771	6553	2706	2708	115	0	0	0	0	0	0
2772	6554	2709	2710	512	0	0	0	0	0	0
2773	6555	2711	2702	86	0	0	0	0	0	0
2774	6556	2708	2705	126	0	0	0	0	0	0
2775	6557	820	819	40	0	0	0	0	0	0
2776	6558	2704	2712	20	0	0	0	0	0	0
2777	6559	2556	2690	462	0	0	0	0	0	0
2778	6560	2713	2714	1035	0	0	0	0	0	0
2779	6561	2715	2556	374	0	0	0	0	0	0
