ProblemType:	SP-CARP
NumberNodes:	6255
NumberEdges:	6824
DepotNodeNumber:	2735
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	4	2.3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3
511	1808	659	660	65	0	0	0	0	0	0	0	0
512	1809	660	661	641	0	0	0	0	0	0	162	1
513	1810	662	660	604	0	0	0	0	0	0	255	2
514	1811	663	664	393	0	0	0	0	0	0	323	2
515	1845	207	628	1412	0	0	0	0	0	0	0	0
516	1847	666	667	416	0	0	0	0	0	0	485	3
517	1859	575	668	148	0	0	0	0	655	1	0	0
518	1860	669	670	399	0	0	0	0	0	0	527	3
519	1861	671	672	273	0	0	0	0	0	0	162	1
520	1862	673	674	371	0	0	0	0	0	0	162	1
521	1863	675	676	546	0	0	0	0	0	0	162	1
522	1864	677	678	252	0	0	0	0	0	0	0	0
523	1865	678	676	981	0	0	0	0	0	0	162	1
524	1866	679	680	350	0	0	0	0	0	0	162	1
525	1867	681	682	111	0	0	0	0	0	0	0	0
526	1868	682	679	141	0	0	0	0	0	0	162	1
527	1876	683	684	236	0	0	0	0	0	0	0	0
528	1878	685	686	100	0	0	0	0	0	0	1071	5
529	1879	686	687	35	0	0	0	0	0	0	935	5
530	1880	688	689	26	0	0	0	0	0	0	485	3
531	1881	689	690	19	0	0	0	0	0	0	646	4
532	1888	691	692	142	0	0	0	0	0	0	689	4
533	1889	384	691	383	0	0	0	0	0	0	1054	6
534	1890	693	694	199	0	0	0	0	0	0	0	0
535	1891	694	695	100	0	0	0	0	0	0	0	0
536	1892	696	697	79	0	0	0	0	0	0	94	1
537	1895	270	698	97	0	0	0	0	0	0	323	2
538	1896	698	477	551	0	0	0	0	0	0	0	0
539	1897	699	700	5	0	0	0	0	0	0	0	0
540	1898	700	701	118	0	0	0	0	0	0	323	2
541	1901	702	703	130	0	0	0	0	0	0	204	1
542	1969	567	704	75	0	0	0	0	0	0	323	2
543	1985	610	706	37	0	0	0	0	0	0	162	1
544	1986	378	374	222	0	0	0	0	0	0	0	0
545	1987	707	708	15	0	0	0	0	0	0	0	0
546	1988	375	378	15	0	0	0	0	0	0	0	0
547	1989	709	710	31	0	0	0	0	0	0	0	0
548	1990	45	711	236	0	0	0	0	0	0	0	0
549	2005	15	712	73	0	0	0	0	0	0	0	0
550	2006	713	714	256	0	0	0	0	0	0	0	0
551	2007	233	715	450	0	0	0	0	0	0	842	6
552	2008	365	716	273	0	0	0	0	0	0	0	0
553	2013	650	717	694	0	0	0	0	0	0	0	0
554	2014	718	147	1519	0	0	0	0	0	0	94	1
555	2033	719	720	688	0	0	0	0	0	0	162	1
556	2035	44	41	129	0	0	0	0	0	0	0	0
557	2036	721	722	899	0	0	0	0	0	0	502	2
558	2037	723	722	198	0	0	0	0	0	0	0	0
559	2038	670	724	203	0	0	0	0	0	0	0	0
560	2043	725	726	33	0	0	0	0	0	0	323	2
561	2060	727	728	412	0	0	0	0	0	0	162	1
562	2063	729	730	484	0	0	0	0	0	0	162	1
563	2068	138	731	75	0	0	0	0	0	0	0	0
564	2070	161	727	434	0	0	0	0	1309	2	162	1
565	2072	732	733	156	0	0	0	0	0	0	162	1
566	2073	574	734	106	0	0	0	0	0	0	340	1
567	2076	735	736	28	0	0	0	0	0	0	162	1
568	2079	737	738	143	0	0	0	0	0	0	442	3
569	2080	739	740	105	0	0	0	0	0	0	162	1
570	2081	709	741	178	0	0	0	0	0	0	162	1
571	2082	742	11	572	0	0	0	0	0	0	0	0
572	2084	743	13	424	0	0	0	0	0	0	0	0
573	2085	449	369	163	0	0	0	0	0	0	0	0
574	2086	17	743	13	0	0	0	0	0	0	0	0
575	2087	743	744	224	0	0	0	0	0	0	323	2
576	2088	745	17	564	0	0	0	0	0	0	0	0
577	2089	746	743	557	0	0	0	0	0	0	0	0
578	2110	747	748	41	0	0	0	0	0	0	323	2
579	2179	374	708	222	0	0	0	0	0	0	0	0
580	2182	749	750	82	0	0	0	0	0	0	0	0
581	2184	751	752	82	0	0	0	0	0	0	485	3
582	2185	753	754	37	0	0	0	0	0	0	119	1
583	2188	733	755	181	0	0	0	0	0	0	0	0
584	2200	757	48	170	0	0	0	0	0	0	0	0
585	2212	758	759	278	0	0	0	0	0	0	204	1
586	2215	760	761	174	0	0	0	0	0	0	0	0
587	2216	762	763	83	0	0	0	0	0	0	162	1
588	2217	764	765	237	0	0	0	0	0	0	162	1
589	2218	621	766	91	0	0	0	0	0	0	570	3
590	2219	641	767	45	0	0	0	0	0	0	1003	4
591	2220	674	768	72	0	0	0	0	0	0	94	1
592	2221	769	770	38	0	0	0	0	0	0	0	0
593	2222	771	772	30	0	0	0	0	0	0	94	1
594	2223	684	773	340	0	0	0	0	0	0	3859	21
595	2224	693	774	56	0	0	0	0	0	0	0	0
596	2226	775	776	79	0	0	0	0	0	0	0	0
597	2227	776	777	86	0	0	0	0	0	0	366	2
598	2228	630	354	307	0	0	0	0	0	0	0	0
599	2229	226	725	31	0	0	0	0	0	0	0	0
600	2231	80	778	7	0	0	0	0	0	0	204	1
601	2232	745	4	198	0	0	0	0	0	0	0	0
602	2240	3	746	196	0	0	0	0	0	0	0	0
603	2253	379	707	176	0	0	0	0	0	0	0	0
604	2254	707	375	13	0	0	0	0	0	0	0	0
605	2255	378	708	12	0	0	0	0	0	0	0	0
606	2256	708	380	177	0	0	0	0	0	0	0	0
607	2265	696	780	427	0	0	0	0	0	0	765	5
608	2286	781	492	313	0	0	0	0	1683	3	323	2
609	2287	523	782	52	0	0	0	0	0	0	1471	3
610	2289	281	783	720	0	0	0	0	0	0	162	1
611	2290	783	599	431	0	0	0	0	0	0	0	0
612	2291	280	784	226	0	0	0	0	0	0	162	1
613	2292	784	596	92	0	0	0	0	0	0	162	1
614	2294	283	785	275	0	0	0	0	0	0	162	1
615	2295	785	786	141	0	0	0	0	0	0	561	1
616	2297	787	788	447	0	0	0	0	0	0	94	1
617	2300	524	789	191	0	0	0	0	0	0	0	0
618	2308	387	2	78	0	0	0	0	0	0	0	0
619	2312	790	791	34	0	0	0	0	162	1	544	2
620	2313	791	792	166	0	0	0	0	162	1	2142	10
621	2316	792	790	204	0	0	0	0	281	2	1139	6
622	2317	793	794	123	0	0	0	0	0	0	1462	8
623	2318	794	792	40	0	0	0	0	0	0	204	1
624	2319	795	796	123	0	0	0	0	0	0	1624	9
625	2320	796	797	82	0	0	0	0	162	1	1428	7
626	2321	798	525	445	0	0	0	0	0	0	0	0
627	2325	486	799	120	0	0	0	0	0	0	1692	11
628	2328	800	263	151	0	0	0	0	0	0	0	0
629	2330	801	802	86	0	0	0	0	0	0	1054	6
630	2331	802	800	119	0	0	0	0	0	0	1377	8
631	2362	803	804	28	0	0	0	0	0	0	204	1
632	2363	804	805	105	0	0	0	0	0	0	646	4
633	2364	804	806	68	0	0	0	0	0	0	485	3
634	2385	757	807	125	0	0	0	0	0	0	0	0
635	2386	807	707	430	0	0	0	0	0	0	0	0
636	2403	808	809	59	0	0	0	0	0	0	0	0
637	2404	809	810	453	0	0	0	0	0	0	204	1
638	2442	811	812	39	0	0	0	0	0	0	366	2
639	2445	813	814	45	0	0	0	0	0	0	204	1
640	2446	815	654	67	0	0	0	0	0	0	808	5
641	2447	816	817	29	0	0	0	0	0	0	162	1
642	2449	643	818	121	0	0	0	0	0	0	323	2
643	2451	819	820	63	0	0	0	0	0	0	162	1
644	2453	656	822	54	0	0	0	0	0	0	0	0
645	2454	822	823	105	0	0	0	0	0	0	162	1
646	2455	823	824	21	0	0	0	0	0	0	0	0
647	2460	825	826	377	0	0	0	0	0	0	162	1
648	2461	826	723	81	0	0	0	0	0	0	0	0
649	2462	827	663	181	0	0	0	0	0	0	0	0
650	2463	664	828	142	0	0	0	0	0	0	162	1
651	2464	828	829	118	0	0	0	0	0	0	162	1
652	2465	809	830	54	0	0	0	0	0	0	0	0
653	2466	830	831	36	0	0	0	0	561	1	119	1
654	2470	832	833	216	0	0	0	0	0	0	204	1
655	2471	833	524	370	0	0	0	0	0	0	0	0
656	2473	633	749	201	0	0	0	0	0	0	408	2
657	2492	726	834	99	0	0	0	0	0	0	0	0
658	2510	807	835	13	0	0	0	0	0	0	0	0
659	2511	835	375	426	0	0	0	0	0	0	0	0
660	2512	835	757	126	0	0	0	0	0	0	0	0
661	2513	835	836	136	0	0	0	0	0	0	0	0
662	2515	837	807	214	0	0	0	0	0	0	0	0
663	2516	837	838	144	0	0	0	0	0	0	238	2
664	2517	839	838	36	0	0	0	0	0	0	0	0
665	2518	838	840	85	0	0	0	0	0	0	1666	11
666	2519	757	841	88	0	0	0	0	0	0	0	0
667	2563	842	843	30	0	0	0	0	0	0	1777	11
668	2565	844	845	472	0	0	0	0	0	0	0	0
669	2568	813	846	30	0	0	0	0	0	0	162	1
670	2569	846	847	24	0	0	0	0	0	0	323	2
671	2578	848	849	35	0	0	0	0	0	0	0	0
672	2579	850	851	44	0	0	0	0	0	0	0	0
673	2580	852	853	21	0	0	0	0	0	0	1224	6
674	2581	779	854	165	0	0	0	0	927	6	3463	38
675	2584	855	856	43	0	0	0	0	0	0	323	2
676	2585	856	857	166	0	0	0	0	0	0	646	4
677	2586	858	859	21	0	0	0	0	0	0	162	1
678	2587	859	860	14	0	0	0	0	0	0	162	1
679	2588	861	862	12	0	0	0	0	0	0	808	5
680	2589	862	863	4	0	0	0	0	0	0	646	4
681	2592	864	865	17	0	0	0	0	0	0	162	1
682	2593	865	866	95	0	0	0	0	0	0	1224	8
683	2594	445	855	98	0	0	0	0	0	0	527	3
684	2595	867	868	71	0	0	0	0	4135	7	0	0
685	2597	869	870	69	0	0	0	0	0	0	0	0
686	2598	869	871	168	0	0	0	0	3737	15	204	1
687	2600	872	873	31	0	0	0	0	1683	3	0	0
688	2601	874	875	98	0	0	0	0	0	0	969	6
689	2602	875	876	19	0	0	0	0	0	0	646	4
690	2603	843	877	17	0	0	0	0	0	0	485	3
691	2604	877	878	16	0	0	0	0	0	0	2057	13
692	2605	48	879	63	0	0	0	0	0	0	0	0
693	2606	879	47	69	0	0	0	0	0	0	119	1
694	2607	880	881	102	0	0	0	0	0	0	0	0
695	2608	881	882	10	0	0	0	0	2142	5	0	0
696	2609	883	884	27	0	0	0	0	3366	6	0	0
697	2614	849	885	17	0	0	0	0	0	0	3273	5
698	2617	851	886	6	0	0	0	0	1309	2	0	0
699	2618	854	887	22	0	0	0	0	0	0	1020	5
700	2619	887	853	26	0	0	0	0	0	0	1173	7
701	2620	873	888	54	0	0	0	0	0	0	527	3
702	2621	889	890	790	0	0	0	0	0	0	162	1
703	2622	890	891	13	0	0	0	0	0	0	0	0
704	2623	888	892	23	0	0	0	0	0	0	0	0
705	2624	893	894	165	0	0	0	0	0	0	0	0
706	2626	894	895	81	0	0	0	0	0	0	0	0
707	2652	896	897	12	0	0	0	0	0	0	0	0
708	2653	898	899	217	0	0	0	0	0	0	162	1
709	2654	899	895	220	0	0	0	0	0	0	0	0
710	2655	900	901	376	0	0	0	0	0	0	162	1
711	2656	901	902	584	0	0	0	0	0	0	323	2
712	2657	903	904	7	0	0	0	0	0	0	0	0
713	2658	904	465	359	0	0	0	0	0	0	1802	12
714	2665	905	643	185	0	0	0	0	0	0	162	1
715	2666	906	775	745	0	0	0	0	0	0	0	0
716	2667	672	906	24	0	0	0	0	0	0	0	0
717	2671	908	909	31	0	0	0	0	0	0	366	2
718	2674	910	911	88	0	0	0	0	0	0	0	0
719	2675	680	912	396	0	0	0	0	0	0	970	6
720	2676	912	910	37	0	0	0	0	0	0	0	0
721	2707	913	914	42	0	0	0	0	0	0	969	6
722	2732	915	916	99	0	0	0	0	0	0	0	0
723	2734	494	917	48	0	0	0	0	0	0	774	4
724	2742	913	918	35	0	0	0	0	0	0	485	3
725	2743	919	913	65	0	0	0	0	0	0	323	2
726	2753	268	920	208	0	0	0	0	204	1	3120	19
727	2755	921	922	144	0	0	0	0	0	0	0	0
728	2756	921	923	31	0	0	0	0	0	0	366	2
729	2772	920	412	50	0	0	0	0	0	0	0	0
730	2802	921	924	12	0	0	0	0	0	0	162	1
731	2803	920	925	47	0	0	0	0	0	0	884	6
732	2805	154	926	20	0	0	0	0	0	0	323	2
733	2810	927	1	59	0	0	0	0	561	1	0	0
734	2830	928	929	6	0	0	0	0	0	0	0	0
735	2831	929	930	57	0	0	0	0	0	0	663	3
736	2859	931	932	123	0	0	0	0	0	0	238	2
737	2872	933	934	75	0	0	0	0	0	0	162	1
738	2873	933	935	62	0	0	0	0	0	0	162	1
739	2874	821	936	190	0	0	0	0	0	0	204	1
740	2875	820	937	149	0	0	0	0	0	0	162	1
741	2876	723	938	54	0	0	0	0	0	0	162	1
742	2877	722	939	198	0	0	0	0	0	0	340	1
743	2897	663	940	147	0	0	0	0	0	0	162	1
744	2898	828	941	195	0	0	0	0	0	0	162	1
745	2907	645	942	85	0	0	0	0	0	0	0	0
746	2908	942	943	315	0	0	0	0	0	0	162	1
747	2909	750	944	172	0	0	0	0	0	0	204	1
748	2989	754	945	371	0	0	0	0	0	0	255	2
749	2994	755	946	81	0	0	0	0	0	0	162	1
750	2995	756	947	56	0	0	0	0	0	0	162	1
751	3027	578	948	69	0	0	0	0	0	0	323	2
752	3063	581	949	98	0	0	0	0	0	0	655	1
753	3067	784	950	80	0	0	0	0	0	0	119	1
754	3070	785	951	88	0	0	0	0	0	0	323	2
755	3071	810	952	177	0	0	0	0	0	0	162	1
756	3072	783	953	70	0	0	0	0	0	0	204	1
757	3075	758	954	200	0	0	0	0	0	0	162	1
758	3143	955	956	78	0	0	0	0	0	0	0	0
759	3144	957	958	61	0	0	0	0	0	0	0	0
760	3145	959	960	29	0	0	0	0	0	0	0	0
761	3146	959	961	35	0	0	0	0	0	0	485	3
762	3147	962	960	38	0	0	0	0	0	0	281	2
763	3148	447	963	40	0	0	0	0	0	0	162	1
764	3149	963	962	46	0	0	0	0	0	0	485	3
765	3150	964	965	273	0	0	0	0	0	0	204	1
766	3151	966	967	454	0	0	0	0	0	0	162	1
767	3153	968	969	80	0	0	0	0	0	0	1063	7
768	3154	86	970	180	0	0	0	0	0	0	0	0
769	3173	971	972	180	0	0	0	0	0	0	162	1
770	3174	972	973	308	0	0	0	0	0	0	0	0
771	3175	974	975	121	0	0	0	0	0	0	2176	11
772	3177	977	978	358	0	0	0	0	0	0	0	0
773	3178	979	980	69	0	0	0	0	0	0	646	4
774	3179	980	981	87	0	0	0	0	0	0	1131	7
775	3180	42	982	9	0	0	0	0	0	0	0	0
776	3181	982	983	58	0	0	0	0	1122	2	162	1
777	3183	984	985	129	0	0	0	0	0	0	485	3
778	3184	711	986	161	0	0	0	0	655	1	162	1
779	3185	986	3	20	0	0	0	0	0	0	0	0
780	3186	987	988	21	0	0	0	0	0	0	162	1
781	3187	988	989	14	0	0	0	0	0	0	323	2
782	3188	990	989	51	0	0	0	0	0	0	162	1
783	3189	746	745	15	0	0	0	0	0	0	0	0
784	3190	745	991	268	0	0	0	0	0	0	0	0
785	3191	778	746	51	0	0	0	0	0	0	162	1
786	3192	992	993	91	0	0	0	0	0	0	0	0
787	3198	994	995	27	0	0	0	0	0	0	485	3
788	3199	995	996	8	0	0	0	0	0	0	646	4
789	3200	997	998	71	0	0	0	0	162	1	808	5
790	3201	998	999	128	0	0	0	0	0	0	1335	8
791	3202	970	1000	233	0	0	0	0	0	0	162	1
792	3205	86	1001	209	0	0	0	0	0	0	0	0
793	3206	1002	1003	37	0	0	0	0	0	0	0	0
794	3207	1003	739	430	0	0	0	0	0	0	0	0
795	3210	1006	1007	145	0	0	0	0	0	0	162	1
796	3211	1007	1008	32	0	0	0	0	0	0	0	0
797	3214	1009	323	60	0	0	0	0	0	0	0	0
798	3215	1010	1009	210	0	0	0	0	0	0	162	1
799	3216	361	1011	629	0	0	0	0	0	0	0	0
800	3217	1011	1010	163	0	0	0	0	0	0	255	2
801	3218	234	1012	161	0	0	0	0	0	0	808	5
802	3219	1012	1013	139	0	0	0	0	0	0	162	1
803	3221	478	1014	108	0	0	0	0	0	0	0	0
804	3222	1014	476	29	0	0	0	0	0	0	0	0
805	3242	319	1015	146	0	0	0	0	0	0	162	1
806	3244	200	1017	550	0	0	0	0	0	0	162	1
807	3245	1017	1016	443	0	0	0	0	162	1	0	0
808	3246	1018	221	73	0	0	0	0	0	0	323	2
809	3247	1019	1020	228	0	0	0	0	0	0	0	0
810	3248	1020	1021	880	0	0	0	0	0	0	255	2
811	3249	1022	1023	125	0	0	0	0	0	0	0	0
812	3250	1023	1024	97	0	0	0	0	0	0	0	0
813	3251	1024	1025	206	0	0	0	0	0	0	0	0
814	3252	1025	216	79	0	0	0	0	0	0	0	0
815	3255	755	1026	375	0	0	0	0	119	1	0	0
816	3258	1027	1028	208	0	0	0	0	1870	5	5466	30
817	3259	1029	551	74	0	0	0	0	0	0	255	2
818	3260	1030	22	69	0	0	0	0	561	1	0	0
819	3272	1031	1032	183	0	0	0	0	0	0	366	2
820	3274	34	1033	145	0	0	0	0	595	5	3528	19
821	3275	1034	1035	159	0	0	0	0	0	0	2737	14
822	3276	1035	1036	140	0	0	0	0	0	0	1836	10
823	3277	1037	1038	150	0	0	0	0	0	0	0	0
824	3278	1038	1039	213	0	0	0	0	0	0	621	4
825	3279	957	1040	216	0	0	0	0	281	2	3672	17
826	3280	1040	955	237	0	0	0	0	0	0	3706	18
827	3281	1041	1042	126	0	0	0	0	1216	2	0	0
828	3282	1042	1043	50	0	0	0	0	0	0	0	0
829	3297	1044	1045	209	0	0	0	0	0	0	162	1
830	3301	1001	1046	415	0	0	0	0	0	0	162	1
831	3303	1002	1047	108	0	0	0	0	0	0	408	2
832	3304	609	1048	220	0	0	0	0	0	0	340	1
833	3305	895	1049	412	0	0	0	0	0	0	162	1
834	3306	902	1050	154	0	0	0	0	0	0	162	1
835	3316	1051	1052	661	0	0	0	0	561	1	204	1
836	3317	890	1053	106	0	0	0	0	0	0	204	1
837	3318	1054	1055	369	0	0	0	0	0	0	162	1
838	3321	1056	1057	76	0	0	0	0	0	0	204	1
839	3322	616	1058	209	0	0	0	0	0	0	94	1
840	3323	615	1059	193	0	0	0	0	0	0	162	1
841	3324	1060	1061	150	0	0	0	0	0	0	340	1
842	3325	1062	1063	120	0	0	0	0	0	0	561	1
843	3327	1064	1065	131	0	0	0	0	0	0	94	1
844	3328	1066	1067	89	0	0	0	0	0	0	162	1
845	3330	1068	1069	200	0	0	0	0	0	0	204	1
846	3331	1070	1071	145	0	0	0	0	0	0	162	1
847	3332	1072	1073	240	0	0	0	0	0	0	162	1
848	3333	1074	1075	177	0	0	0	0	0	0	162	1
849	3334	1076	650	201	0	0	0	0	0	0	340	1
850	3335	1077	1078	285	0	0	0	0	0	0	204	1
851	3357	1080	1081	100	0	0	0	0	0	0	162	1
852	3360	1082	716	686	0	0	0	0	0	0	162	1
853	3369	1066	705	339	0	0	0	0	0	0	0	0
854	3370	911	1084	10	0	0	0	0	0	0	0	0
855	3371	1084	1085	187	0	0	0	0	0	0	162	1
856	3372	1086	1084	648	0	0	0	0	0	0	162	1
857	3373	1086	1070	295	0	0	0	0	0	0	162	1
858	3374	1070	695	6	0	0	0	0	0	0	0	0
859	3377	614	1087	142	0	0	0	0	0	0	162	1
860	3378	1087	1088	3	0	0	0	0	0	0	0	0
861	3381	1064	1089	124	0	0	0	0	0	0	0	0
862	3382	1064	1090	4	0	0	0	0	0	0	0	0
863	3393	1091	1092	118	0	0	1309	2	3975	10	1989	7
864	3394	1092	1028	56	0	0	0	0	1964	3	1301	5
865	3408	1093	1094	219	0	0	0	0	0	0	162	1
866	3420	1095	1096	106	0	0	0	0	0	0	0	0
867	3422	1077	1097	114	0	0	0	0	0	0	0	0
868	3423	967	1098	84	0	0	0	0	0	0	162	1
869	3424	1007	1099	96	0	0	0	0	0	0	204	1
870	3427	1100	1101	160	0	0	0	0	0	0	162	1
871	3428	638	1102	127	0	0	0	0	0	0	162	1
872	3429	635	1103	61	0	0	0	0	0	0	162	1
873	3430	1104	1105	130	0	0	0	0	0	0	204	1
874	3431	1106	1107	100	0	0	0	0	0	0	162	1
875	3432	706	1108	43	0	0	0	0	0	0	162	1
876	3433	824	1109	136	0	0	0	0	0	0	162	1
877	3492	1110	1111	239	0	0	0	0	0	0	162	1
878	3493	1111	1112	290	0	0	0	0	0	0	0	0
879	3500	1113	1114	89	0	0	0	0	1964	3	0	0
880	3501	1115	1116	118	0	0	0	0	4116	8	0	0
881	3503	1117	1118	91	0	0	0	0	0	0	485	3
882	3504	1119	1120	19	0	0	0	0	0	0	366	2
883	3505	1121	1122	77	0	0	0	0	0	0	655	1
884	3506	1123	1124	24	0	0	0	0	655	1	0	0
885	3509	1125	963	56	0	0	0	0	0	0	323	2
886	3510	1126	1127	20	0	0	0	0	0	0	417	3
887	3512	1128	1129	60	0	0	0	0	357	3	162	1
888	3513	1130	1131	132	0	0	0	0	162	1	3743	25
889	3514	958	1132	147	0	0	0	0	969	6	3978	22
890	3515	956	1133	127	0	0	0	0	1207	8	3239	19
891	3516	1134	1135	138	0	0	0	0	3927	6	0	0
892	3517	1136	47	132	0	0	0	0	0	0	162	1
893	3519	1137	1138	63	0	0	0	0	0	0	162	1
894	3520	1139	1140	27	0	0	0	0	1683	3	0	0
895	3521	1141	1142	24	0	0	0	0	0	0	646	4
896	3524	1143	1144	44	0	0	0	0	0	0	536	4
897	3525	1145	1146	35	0	0	0	0	0	0	893	5
898	3526	1147	1148	45	0	0	0	0	0	0	833	6
899	3527	1110	1149	35	0	0	0	0	0	0	204	1
900	3529	1150	1151	27	0	0	0	0	0	0	527	3
901	3530	1152	1153	96	0	0	0	0	0	0	1428	9
902	3531	1154	1155	51	0	0	0	0	0	0	417	3
903	3532	1156	1157	32	0	0	0	0	3179	5	0	0
904	3533	1158	1159	43	0	0	0	0	0	0	485	3
905	3534	1160	1128	85	0	0	0	0	204	1	646	4
906	3535	1128	1161	33	0	0	0	0	238	2	281	2
907	3536	58	1110	228	0	0	0	0	0	0	570	3
908	3541	896	1163	10	0	0	0	0	0	0	0	0
909	3542	1164	1165	101	0	0	0	0	0	0	323	2
910	3543	1166	1167	31	0	0	0	0	0	0	162	1
911	3544	1168	1169	104	0	0	0	0	0	0	0	0
912	3545	1170	1171	22	0	0	0	0	0	0	281	2
913	3550	1172	852	88	0	0	0	0	0	0	612	3
914	3551	1173	1174	101	0	0	0	0	561	1	1088	7
915	3553	1175	1176	34	0	0	0	0	0	0	323	2
916	3557	1177	1163	25	0	0	0	0	561	1	0	0
917	3558	1163	1137	523	0	0	0	0	0	0	0	0
918	3561	1179	1180	36	0	0	0	0	0	0	655	1
919	3563	1181	1182	72	0	0	0	0	0	0	204	1
920	3567	1183	1184	56	0	0	0	0	0	0	162	1
921	3569	1185	1186	96	0	0	0	0	3273	5	0	0
922	3570	1187	1188	98	0	0	0	0	2525	4	0	0
923	3571	1189	1119	60	0	0	0	0	0	0	323	2
924	3572	897	1190	170	0	0	0	0	0	0	162	1
925	3577	1127	1191	10	0	0	0	0	0	0	0	0
926	3578	1119	1127	62	0	0	0	0	0	0	731	4
927	3579	1190	333	283	0	0	0	0	0	0	162	1
928	3580	333	1192	205	0	0	0	0	0	0	0	0
929	3582	1083	1138	96	0	0	0	0	655	1	0	0
930	3586	1178	1194	169	0	0	0	0	0	0	0	0
931	3588	121	1139	37	0	0	0	0	0	0	323	2
932	3594	1195	1158	23	0	0	0	0	0	0	0	0
933	3595	1158	977	101	0	0	0	0	0	0	323	2
934	3601	1196	1197	93	0	0	0	0	162	1	0	0
935	3602	1198	1199	69	0	0	0	0	0	0	162	1
936	3605	1200	1201	37	0	0	0	0	0	0	162	1
937	3606	1201	1202	91	0	0	0	0	0	0	0	0
938	3607	1182	1203	52	0	0	0	0	0	0	502	2
939	3612	1204	1183	247	0	0	0	0	1309	2	646	4
940	3613	1183	1205	3	0	0	0	0	0	0	0	0
941	3614	1205	960	64	0	0	0	0	0	0	485	3
942	3615	447	1206	37	0	0	0	0	0	0	162	1
943	3616	1206	1207	480	0	0	0	0	0	0	485	3
944	3617	965	1208	103	0	0	0	0	0	0	0	0
945	3618	1208	1209	215	0	0	0	0	655	1	323	2
946	3619	1210	1198	83	0	0	0	0	0	0	0	0
947	3620	1198	1211	85	0	0	0	0	0	0	0	0
948	3621	1212	1175	89	0	0	0	0	0	0	808	5
949	3622	1175	1213	35	0	0	0	0	0	0	0	0
950	3625	1214	1215	54	0	0	0	0	0	0	1828	8
951	3626	1215	1168	29	0	0	0	0	0	0	0	0
952	3661	931	538	335	0	0	0	0	0	0	162	1
953	3733	834	1216	315	0	0	0	0	0	0	502	2
954	3734	675	1217	98	0	0	0	0	204	1	0	0
955	3735	678	1218	128	0	0	0	0	0	0	162	1
956	3736	774	1219	39	0	0	0	0	0	0	162	1
957	3749	1012	1220	73	0	0	0	0	0	0	162	1
958	3751	731	1222	345	0	0	0	0	0	0	162	1
959	3752	1223	1224	382	0	0	0	0	0	0	349	3
960	3753	1225	1226	146	0	0	0	0	0	0	162	1
961	3754	141	1227	279	0	0	0	0	0	0	162	1
962	3755	572	1228	86	0	0	0	0	0	0	204	1
963	3756	573	1229	74	0	0	0	0	0	0	340	1
964	3767	736	1230	85	0	0	0	0	0	0	561	1
965	3768	972	1231	47	0	0	0	0	0	0	162	1
966	3776	1232	1233	236	0	0	0	0	0	0	162	1
967	3777	1015	1234	333	0	0	0	0	0	0	408	2
968	3794	1020	1235	87	0	0	0	0	0	0	162	1
969	3795	1236	1237	44	0	0	0	0	0	0	162	1
970	3797	665	1238	86	0	0	0	0	0	0	204	1
971	3800	694	1239	82	0	0	0	0	0	0	94	1
972	3801	627	1240	237	0	0	0	0	0	0	901	2
973	3802	776	1241	58	0	0	0	0	0	0	162	1
974	3804	146	1242	529	0	0	0	0	0	0	162	1
975	3805	354	1243	49	0	0	0	0	0	0	162	1
976	3806	774	1244	396	0	0	0	0	0	0	162	1
977	3807	626	1245	40	0	0	0	0	0	0	0	0
978	3808	1245	1246	34	0	0	0	0	0	0	689	4
979	3809	770	1247	260	0	0	0	0	0	0	162	1
980	3823	712	1248	83	0	0	0	0	0	0	162	1
981	3825	1249	1250	218	0	0	0	0	0	0	162	1
982	3826	829	1251	159	0	0	0	0	0	0	324	2
983	3833	1252	1253	54	0	0	0	0	0	0	561	1
984	3836	632	1254	78	0	0	0	0	0	0	340	1
985	3983	1255	1037	28	0	0	0	0	0	0	0	0
986	3984	1037	1256	26	0	0	0	0	0	0	0	0
987	4016	819	844	255	0	0	0	0	0	0	0	0
988	4017	1257	1258	976	0	0	0	0	0	0	162	1
989	4018	1258	1259	22	0	0	0	0	0	0	0	0
990	4019	1260	1261	31	0	0	0	0	0	0	893	5
991	4021	1262	237	118	0	0	0	0	0	0	1139	4
992	4022	1263	1255	28	0	0	0	0	0	0	0	0
993	4037	1264	1265	67	0	0	1122	2	0	0	0	0
994	4038	1265	1266	14	0	0	0	0	0	0	0	0
995	4039	1267	1268	187	0	0	0	0	0	0	119	1
996	4041	964	1267	55	0	0	0	0	0	0	0	0
997	4059	206	1269	98	0	0	0	0	0	0	94	1
998	4060	769	1270	726	0	0	0	0	561	1	1743	10
999	4061	1271	1272	632	0	0	0	0	0	0	162	1
1000	4062	1273	212	527	0	0	0	0	0	0	1871	8
1001	4063	1269	1270	16	0	0	0	0	0	0	162	1
1002	4064	1270	1271	36	0	0	0	0	0	0	0	0
1003	4065	1271	1273	18	0	0	0	0	0	0	0	0
1004	4066	1273	1269	28	0	0	0	0	0	0	0	0
1005	4071	1274	448	122	0	0	0	0	0	0	561	1
